target_image,pair_image,audio,stimulus_type,condition,sentence_template,target_onset,group,speaker,expt_practice,audio_duration
pumpkin.jpg,train.jpg,T_8_LFD_D_N_de.wav,target,LFD,2D,3393,groupD,native,NA,4036
table.jpg,highchair.jpg,T_1_HFF_D_N_de.wav,target,HFF,1F,2074,groupD,native,NA,2639
factory.jpg,sewingmachine.jpg,T_2_HFF_D_N_de.wav,target,HFF,2F,1982,groupD,native,NA,2728
stairs.jpg,wheelbarrow.jpg,T_3_HFF_D_N_de.wav,target,HFF,3F,1892,groupD,native,NA,2509
rain.jpg,igloo.jpg,T_4_HFF_D_N_de.wav,target,HFF,1F,2074,groupD,native,NA,2824
wall.jpg,swing.jpg,T_5_HFF_D_N_de.wav,target,HFF,2F,1982,groupD,native,NA,2389
bridge.jpg,pineapple.jpg,T_6_HFF_D_N_de.wav,target,HFF,3F,1892,groupD,native,NA,2443
cigarette.jpg,typewriter.jpg,T_7_HFF_D_N_de.wav,target,HFF,2F,1982,groupD,native,NA,2642
king.jpg,vacuum.jpg,T_8_HFF_D_N_de.wav,target,HFF,3F,1892,groupD,native,NA,2604
bench.jpg,toothbrush.jpg,T_1_HFD_D_N_de.wav,target,HFD,1D,3261,groupD,native,NA,3892
shoe.jpg,blimp.jpg,T_2_HFD_D_N_de.wav,target,HFD,2D,3393,groupD,native,NA,3913
chair.jpg,globe.jpg,T_3_HFD_D_N_de.wav,target,HFD,3D,3302,groupD,native,NA,3979
star.jpg,funnel.jpg,T_4_HFD_D_N_de.wav,target,HFD,1D,3261,groupD,native,NA,3936
telephone.jpg,unicorn.jpg,T_5_HFD_D_N_de.wav,target,HFD,2D,3393,groupD,native,NA,4126
tooth.jpg,cactus.jpg,T_6_HFD_D_N_de.wav,target,HFD,3D,3302,groupD,native,NA,3897
ball.jpg,earring.jpg,T_7_HFD_D_N_de.wav,target,HFD,2D,3393,groupD,native,NA,3975
flower.jpg,palmtree.jpg,T_8_HFD_D_N_de.wav,target,HFD,3D,3302,groupD,native,NA,3729
raccoon.jpg,smoke.jpg,F_1_LFD_N_de.wav,filler,LFD,original,NA,groupD,native,NA,4745
jumprope.jpg,house.jpg,F_2_LFD_N_de.wav,filler,LFD,original,NA,groupD,native,NA,5450
radish.jpg,bread.jpg,F_3_LFD_N_de.wav,filler,LFD,original,NA,groupD,native,NA,5953
pick.jpg,bride.jpg,F_4_LFD_N_de.wav,filler,LFD,original,NA,groupD,native,NA,4701
pencilsharpener.jpg,bird.jpg,F_5_LFD_N_de.wav,filler,LFD,original,NA,groupD,native,NA,4208
tripod.jpg,ear.jpg,F_6_LFD_N_de.wav,filler,LFD,original,NA,groupD,native,NA,5600
seahorse.jpg,paper.jpg,F_7_LFD_N_de.wav,filler,LFD,original,NA,groupD,native,NA,4658
ladle.jpg,butter.jpg,F_8_LFD_N_de.wav,filler,LFD,original,NA,groupD,native,NA,4562
firehydrant.jpg,doctor.jpg,F_9_LFD_N_de.wav,filler,LFD,original,NA,groupD,native,NA,4208
kangaroo.jpg,wood.jpg,F_10_LFD_N_de.wav,filler,LFD,original,NA,groupD,native,NA,4390
crib.jpg,road.jpg,F_11_LFD_N_de.wav,filler,LFD,original,NA,groupD,native,NA,4390
leopard.jpg,priest.jpg,F_12_LFD_N_de.wav,filler,LFD,original,NA,groupD,native,NA,4390
ladybug.jpg,suitcase.jpg,F_13_LFD_N_de.wav,filler,LFD,original,NA,groupD,native,NA,4947
drill.jpg,neck.jpg,F_14_LFD_N_de.wav,filler,LFD,original,NA,groupD,native,NA,4833
brush.jpg,rose.jpg,F_15_LFD_N_de.wav,filler,LFD,original,NA,groupD,native,NA,5943
walrus.jpg,net.jpg,F_16_LFD_N_de.wav,filler,LFD,original,NA,groupD,native,NA,5840
wine.jpg,penguin.jpg,F_1_HFF_N_de.wav,filler,HFF,original,NA,groupD,native,NA,2711
hat.jpg,peach.jpg,F_2_HFF_N_de.wav,filler,HFF,original,NA,groupD,native,NA,2527
cheese.jpg,butterfly.jpg,F_3_HFF_N_de.wav,filler,HFF,original,NA,groupD,native,NA,2527
floor.jpg,thimble.jpg,F_4_HFF_N_de.wav,filler,HFF,original,NA,groupD,native,NA,2564
man.jpg,beaver.jpg,F_5_HFF_N_de.wav,filler,HFF,original,NA,groupD,native,NA,2564
city.jpg,flute.jpg,F_6_HFF_N_de.wav,filler,HFF,original,NA,groupD,native,NA,2478
bar.jpg,artichoke.jpg,F_7_HFF_N_de.wav,filler,HFF,original,NA,groupD,native,NA,2425
woman.jpg,slide.jpg,F_8_HFF_N_de.wav,filler,HFF,original,NA,groupD,native,NA,2417
book.jpg,antlers.jpg,F_9_HFF_N_de.wav,filler,HFF,original,NA,groupD,native,NA,2503
piano.jpg,razor.jpg,F_10_HFF_N_de.wav,filler,HFF,original,NA,groupD,native,NA,2670
horse.jpg,iron.jpg,F_11_HFF_N_de.wav,filler,HFF,original,NA,groupD,native,NA,2564
glass.jpg,zebra.jpg,F_12_HFF_N_de.wav,filler,HFF,original,NA,groupD,native,NA,2633
boy.jpg,anvil.jpg,F_13_HFF_N_de.wav,filler,HFF,original,NA,groupD,native,NA,2478
fire.jpg,binoculars.jpg,F_14_HFF_N_de.wav,filler,HFF,original,NA,groupD,native,NA,2580
lips.jpg,safetypin.jpg,F_15_HFF_N_de.wav,filler,HFF,original,NA,groupD,native,NA,2478
rock.jpg,recordplayer.jpg,F_16_HFF_N_de.wav,filler,HFF,original,NA,groupD,native,NA,2580
toothbrush.jpg,bench.jpg,T_1_LFF_A_NN_de.wav,target,LFF,1F,2137,groupA,non-native,NA,4068
blimp.jpg,shoe.jpg,T_2_LFF_A_NN_de.wav,target,LFF,2F,2192,groupA,non-native,NA,3495
globe.jpg,chair.jpg,T_3_LFF_A_NN_de.wav,target,LFF,3F,2095,groupA,non-native,NA,3967
funnel.jpg,star.jpg,T_4_LFF_A_NN_de.wav,target,LFF,1F,2137,groupA,non-native,NA,3655
unicorn.jpg,telephone.jpg,T_5_LFF_A_NN_de.wav,target,LFF,2F,2192,groupA,non-native,NA,3729
cactus.jpg,tooth.jpg,T_6_LFF_A_NN_de.wav,target,LFF,3F,2095,groupA,non-native,NA,3528
earring.jpg,ball.jpg,T_7_LFF_A_NN_de.wav,target,LFF,1F,2137,groupA,non-native,NA,4000
palmtree.jpg,flower.jpg,T_8_LFF_A_NN_de.wav,target,LFF,2F,2192,groupA,non-native,NA,3367
highchair.jpg,table.jpg,T_1_LFD_A_NN_de.wav,target,LFD,1D,3742,groupA,non-native,NA,5589
sewingmachine.jpg,factory.jpg,T_2_LFD_A_NN_de.wav,target,LFD,2D,3837,groupA,non-native,NA,5198
wheelbarrow.jpg,stairs.jpg,T_3_LFD_A_NN_de.wav,target,LFD,3D,3678,groupA,non-native,NA,5003
igloo.jpg,rain.jpg,T_4_LFD_A_NN_de.wav,target,LFD,1D,3742,groupA,non-native,NA,4950
swing.jpg,wall.jpg,T_5_LFD_A_NN_de.wav,target,LFD,2D,3837,groupA,non-native,NA,4731
pineapple.jpg,bridge.jpg,T_6_LFD_A_NN_de.wav,target,LFD,3D,3678,groupA,non-native,NA,4796
typewriter.jpg,cigarette.jpg,T_7_LFD_A_NN_de.wav,target,LFD,1D,3742,groupA,non-native,NA,5146
vacuum.jpg,king.jpg,T_8_LFD_A_NN_de.wav,target,LFD,2D,3837,groupA,non-native,NA,5067
bottle.jpg,saw.jpg,T_1_HFF_A_NN_de.wav,target,HFF,1F,2137,groupA,non-native,NA,3286
sun.jpg,harp.jpg,T_2_HFF_A_NN_de.wav,target,HFF,2F,2192,groupA,non-native,NA,3118
moon.jpg,fan.jpg,T_3_HFF_A_NN_de.wav,target,HFF,3F,2095,groupA,non-native,NA,3072
car.jpg,alligator.jpg,T_4_HFF_A_NN_de.wav,target,HFF,1F,2137,groupA,non-native,NA,3137
baby.jpg,rhinoceros.jpg,T_5_HFF_A_NN_de.wav,target,HFF,2F,2192,groupA,non-native,NA,3211
bus.jpg,snowman.jpg,T_6_HFF_A_NN_de.wav,target,HFF,3F,2095,groupA,non-native,NA,3055
arm.jpg,ostrich.jpg,T_7_HFF_A_NN_de.wav,target,HFF,2F,2192,groupA,non-native,NA,3047
train.jpg,pumpkin.jpg,T_8_HFF_A_NN_de.wav,target,HFF,3F,2095,groupA,non-native,NA,2969
dog.jpg,hose.jpg,T_1_HFD_A_NN_de.wav,target,HFD,1D,3742,groupA,non-native,NA,4719
church.jpg,snail.jpg,T_2_HFD_A_NN_de.wav,target,HFD,2D,3837,groupA,non-native,NA,4743
nose.jpg,wateringcan.jpg,T_3_HFD_A_NN_de.wav,target,HFD,3D,3678,groupA,non-native,NA,4628
door.jpg,strawberry.jpg,T_4_HFD_A_NN_de.wav,target,HFD,1D,3742,groupA,non-native,NA,4551
fish.jpg,dolphin.jpg,T_5_HFD_A_NN_de.wav,target,HFD,2D,3837,groupA,non-native,NA,4748
hand.jpg,bat.jpg,T_6_HFD_A_NN_de.wav,target,HFD,3D,3678,groupA,non-native,NA,4551
eye.jpg,puzzle.jpg,T_7_HFD_A_NN_de.wav,target,HFD,2D,3837,groupA,non-native,NA,4649
tree.jpg,dinosaur.jpg,T_8_HFD_A_NN_de.wav,target,HFD,3D,3678,groupA,non-native,NA,4515
raccoon.jpg,smoke.jpg,F_1_LFD_NN_de.wav,filler,LFD,original,NA,groupA,non-native,NA,4594
jumprope.jpg,house.jpg,F_2_LFD_NN_de.wav,filler,LFD,original,NA,groupA,non-native,NA,5199
radish.jpg,bread.jpg,F_3_LFD_NN_de.wav,filler,LFD,original,NA,groupA,non-native,NA,5741
pick.jpg,bride.jpg,F_4_LFD_NN_de.wav,filler,LFD,original,NA,groupA,non-native,NA,5184
pencilsharpener.jpg,bird.jpg,F_5_LFD_NN_de.wav,filler,LFD,original,NA,groupA,non-native,NA,5797
tripod.jpg,ear.jpg,F_6_LFD_NN_de.wav,filler,LFD,original,NA,groupA,non-native,NA,5703
seahorse.jpg,paper.jpg,F_7_LFD_NN_de.wav,filler,LFD,original,NA,groupA,non-native,NA,5389
ladle.jpg,butter.jpg,F_8_LFD_NN_de.wav,filler,LFD,original,NA,groupA,non-native,NA,5257
firehydrant.jpg,doctor.jpg,F_9_LFD_NN_de.wav,filler,LFD,original,NA,groupA,non-native,NA,5081
kangaroo.jpg,wood.jpg,F_10_LFD_NN_de.wav,filler,LFD,original,NA,groupA,non-native,NA,6037
crib.jpg,road.jpg,F_11_LFD_NN_de.wav,filler,LFD,original,NA,groupA,non-native,NA,4697
leopard.jpg,priest.jpg,F_12_LFD_NN_de.wav,filler,LFD,original,NA,groupA,non-native,NA,5470
ladybug.jpg,suitcase.jpg,F_13_LFD_NN_de.wav,filler,LFD,original,NA,groupA,non-native,NA,5921
drill.jpg,neck.jpg,F_14_LFD_NN_de.wav,filler,LFD,original,NA,groupA,non-native,NA,6212
brush.jpg,rose.jpg,F_15_LFD_NN_de.wav,filler,LFD,original,NA,groupA,non-native,NA,5986
walrus.jpg,net.jpg,F_16_LFD_NN_de.wav,filler,LFD,original,NA,groupA,non-native,NA,4935
wine.jpg,penguin.jpg,F_1_HFF_NN_de.wav,filler,HFF,original,NA,groupA,non-native,NA,3132
hat.jpg,peach.jpg,F_2_HFF_NN_de.wav,filler,HFF,original,NA,groupA,non-native,NA,3047
cheese.jpg,butterfly.jpg,F_3_HFF_NN_de.wav,filler,HFF,original,NA,groupA,non-native,NA,3309
floor.jpg,thimble.jpg,F_4_HFF_NN_de.wav,filler,HFF,original,NA,groupA,non-native,NA,3154
man.jpg,beaver.jpg,F_5_HFF_NN_de.wav,filler,HFF,original,NA,groupA,non-native,NA,2743
city.jpg,flute.jpg,F_6_HFF_NN_de.wav,filler,HFF,original,NA,groupA,non-native,NA,2958
bar.jpg,artichoke.jpg,F_7_HFF_NN_de.wav,filler,HFF,original,NA,groupA,non-native,NA,2743
woman.jpg,slide.jpg,F_8_HFF_NN_de.wav,filler,HFF,original,NA,groupA,non-native,NA,2929
book.jpg,antlers.jpg,F_9_HFF_NN_de.wav,filler,HFF,original,NA,groupA,non-native,NA,2967
piano.jpg,razor.jpg,F_10_HFF_NN_de.wav,filler,HFF,original,NA,groupA,non-native,NA,3201
horse.jpg,iron.jpg,F_11_HFF_NN_de.wav,filler,HFF,original,NA,groupA,non-native,NA,3047
glass.jpg,zebra.jpg,F_12_HFF_NN_de.wav,filler,HFF,original,NA,groupA,non-native,NA,2929
boy.jpg,anvil.jpg,F_13_HFF_NN_de.wav,filler,HFF,original,NA,groupA,non-native,NA,2873
fire.jpg,binoculars.jpg,F_14_HFF_NN_de.wav,filler,HFF,original,NA,groupA,non-native,NA,2929
lips.jpg,safetypin.jpg,F_15_HFF_NN_de.wav,filler,HFF,original,NA,groupA,non-native,NA,2721
rock.jpg,recordplayer.jpg,F_16_HFF_NN_de.wav,filler,HFF,original,NA,groupA,non-native,NA,2967
highchair.jpg,table.jpg,T_1_LFF_B_NN_de.wav,target,LFF,1F,2137,groupB,non-native,NA,4022
sewingmachine.jpg,factory.jpg,T_2_LFF_B_NN_de.wav,target,LFF,2F,2192,groupB,non-native,NA,3584
wheelbarrow.jpg,stairs.jpg,T_3_LFF_B_NN_de.wav,target,LFF,3F,2095,groupB,non-native,NA,3513
igloo.jpg,rain.jpg,T_4_LFF_B_NN_de.wav,target,LFF,1F,2137,groupB,non-native,NA,3467
swing.jpg,wall.jpg,T_5_LFF_B_NN_de.wav,target,LFF,2F,2192,groupB,non-native,NA,3234
pineapple.jpg,bridge.jpg,T_6_LFF_B_NN_de.wav,target,LFF,3F,2095,groupB,non-native,NA,3306
typewriter.jpg,cigarette.jpg,T_7_LFF_B_NN_de.wav,target,LFF,1F,2137,groupB,non-native,NA,3617
vacuum.jpg,king.jpg,T_8_LFF_B_NN_de.wav,target,LFF,2F,2192,groupB,non-native,NA,3570
toothbrush.jpg,bench.jpg,T_1_LFD_B_NN_de.wav,target,LFD,1D,3742,groupB,non-native,NA,5548
blimp.jpg,shoe.jpg,T_2_LFD_B_NN_de.wav,target,LFD,2D,3837,groupB,non-native,NA,4956
globe.jpg,chair.jpg,T_3_LFD_B_NN_de.wav,target,LFD,3D,3678,groupB,non-native,NA,5457
funnel.jpg,star.jpg,T_4_LFD_B_NN_de.wav,target,LFD,1D,3742,groupB,non-native,NA,5139
unicorn.jpg,telephone.jpg,T_5_LFD_B_NN_de.wav,target,LFD,2D,3837,groupB,non-native,NA,5226
cactus.jpg,tooth.jpg,T_6_LFD_B_NN_de.wav,target,LFD,3D,3678,groupB,non-native,NA,5018
earring.jpg,ball.jpg,T_7_LFD_B_NN_de.wav,target,LFD,1D,3742,groupB,non-native,NA,5483
palmtree.jpg,flower.jpg,T_8_LFD_B_NN_de.wav,target,LFD,2D,3837,groupB,non-native,NA,4864
dog.jpg,hose.jpg,T_1_HFF_B_NN_de.wav,target,HFF,1F,2137,groupB,non-native,NA,3116
church.jpg,snail.jpg,T_2_HFF_B_NN_de.wav,target,HFF,2F,2192,groupB,non-native,NA,3087
nose.jpg,wateringcan.jpg,T_3_HFF_B_NN_de.wav,target,HFF,3F,2095,groupB,non-native,NA,3138
door.jpg,strawberry.jpg,T_4_HFF_B_NN_de.wav,target,HFF,1F,2137,groupB,non-native,NA,3068
fish.jpg,dolphin.jpg,T_5_HFF_B_NN_de.wav,target,HFF,2F,2192,groupB,non-native,NA,3256
hand.jpg,bat.jpg,T_6_HFF_B_NN_de.wav,target,HFF,3F,2095,groupB,non-native,NA,3061
eye.jpg,puzzle.jpg,T_7_HFF_B_NN_de.wav,target,HFF,2F,2192,groupB,non-native,NA,3152
tree.jpg,dinosaur.jpg,T_8_HFF_B_NN_de.wav,target,HFF,3F,2095,groupB,non-native,NA,3026
bottle.jpg,saw.jpg,T_1_HFD_B_NN_de.wav,target,HFD,1D,3742,groupB,non-native,NA,4786
sun.jpg,harp.jpg,T_2_HFD_B_NN_de.wav,target,HFD,2D,3837,groupB,non-native,NA,4526
moon.jpg,fan.jpg,T_3_HFD_B_NN_de.wav,target,HFD,3D,3678,groupB,non-native,NA,4562
car.jpg,alligator.jpg,T_4_HFD_B_NN_de.wav,target,HFD,1D,3742,groupB,non-native,NA,4620
baby.jpg,rhinoceros.jpg,T_5_HFD_B_NN_de.wav,target,HFD,2D,3837,groupB,non-native,NA,4708
bus.jpg,snowman.jpg,T_6_HFD_B_NN_de.wav,target,HFD,3D,3678,groupB,non-native,NA,4545
arm.jpg,ostrich.jpg,T_7_HFD_B_NN_de.wav,target,HFD,2D,3837,groupB,non-native,NA,4544
train.jpg,pumpkin.jpg,T_8_HFD_B_NN_de.wav,target,HFD,3D,3678,groupB,non-native,NA,4459
raccoon.jpg,smoke.jpg,F_1_LFD_NN_de.wav,filler,LFD,original,NA,groupB,non-native,NA,4594
jumprope.jpg,house.jpg,F_2_LFD_NN_de.wav,filler,LFD,original,NA,groupB,non-native,NA,5199
radish.jpg,bread.jpg,F_3_LFD_NN_de.wav,filler,LFD,original,NA,groupB,non-native,NA,5741
pick.jpg,bride.jpg,F_4_LFD_NN_de.wav,filler,LFD,original,NA,groupB,non-native,NA,5184
pencilsharpener.jpg,bird.jpg,F_5_LFD_NN_de.wav,filler,LFD,original,NA,groupB,non-native,NA,5797
tripod.jpg,ear.jpg,F_6_LFD_NN_de.wav,filler,LFD,original,NA,groupB,non-native,NA,5703
seahorse.jpg,paper.jpg,F_7_LFD_NN_de.wav,filler,LFD,original,NA,groupB,non-native,NA,5389
ladle.jpg,butter.jpg,F_8_LFD_NN_de.wav,filler,LFD,original,NA,groupB,non-native,NA,5257
firehydrant.jpg,doctor.jpg,F_9_LFD_NN_de.wav,filler,LFD,original,NA,groupB,non-native,NA,5081
kangaroo.jpg,wood.jpg,F_10_LFD_NN_de.wav,filler,LFD,original,NA,groupB,non-native,NA,6037
crib.jpg,road.jpg,F_11_LFD_NN_de.wav,filler,LFD,original,NA,groupB,non-native,NA,4697
leopard.jpg,priest.jpg,F_12_LFD_NN_de.wav,filler,LFD,original,NA,groupB,non-native,NA,5470
ladybug.jpg,suitcase.jpg,F_13_LFD_NN_de.wav,filler,LFD,original,NA,groupB,non-native,NA,5921
drill.jpg,neck.jpg,F_14_LFD_NN_de.wav,filler,LFD,original,NA,groupB,non-native,NA,6212
brush.jpg,rose.jpg,F_15_LFD_NN_de.wav,filler,LFD,original,NA,groupB,non-native,NA,5986
walrus.jpg,net.jpg,F_16_LFD_NN_de.wav,filler,LFD,original,NA,groupB,non-native,NA,4935
wine.jpg,penguin.jpg,F_1_HFF_NN_de.wav,filler,HFF,original,NA,groupB,non-native,NA,3132
hat.jpg,peach.jpg,F_2_HFF_NN_de.wav,filler,HFF,original,NA,groupB,non-native,NA,3047
cheese.jpg,butterfly.jpg,F_3_HFF_NN_de.wav,filler,HFF,original,NA,groupB,non-native,NA,3309
floor.jpg,thimble.jpg,F_4_HFF_NN_de.wav,filler,HFF,original,NA,groupB,non-native,NA,3154
man.jpg,beaver.jpg,F_5_HFF_NN_de.wav,filler,HFF,original,NA,groupB,non-native,NA,2743
city.jpg,flute.jpg,F_6_HFF_NN_de.wav,filler,HFF,original,NA,groupB,non-native,NA,2958
bar.jpg,artichoke.jpg,F_7_HFF_NN_de.wav,filler,HFF,original,NA,groupB,non-native,NA,2743
woman.jpg,slide.jpg,F_8_HFF_NN_de.wav,filler,HFF,original,NA,groupB,non-native,NA,2929
book.jpg,antlers.jpg,F_9_HFF_NN_de.wav,filler,HFF,original,NA,groupB,non-native,NA,2967
piano.jpg,razor.jpg,F_10_HFF_NN_de.wav,filler,HFF,original,NA,groupB,non-native,NA,3201
horse.jpg,iron.jpg,F_11_HFF_NN_de.wav,filler,HFF,original,NA,groupB,non-native,NA,3047
glass.jpg,zebra.jpg,F_12_HFF_NN_de.wav,filler,HFF,original,NA,groupB,non-native,NA,2929
boy.jpg,anvil.jpg,F_13_HFF_NN_de.wav,filler,HFF,original,NA,groupB,non-native,NA,2873
fire.jpg,binoculars.jpg,F_14_HFF_NN_de.wav,filler,HFF,original,NA,groupB,non-native,NA,2929
lips.jpg,safetypin.jpg,F_15_HFF_NN_de.wav,filler,HFF,original,NA,groupB,non-native,NA,2721
rock.jpg,recordplayer.jpg,F_16_HFF_NN_de.wav,filler,HFF,original,NA,groupB,non-native,NA,2967
saw.jpg,bottle.jpg,T_1_LFF_C_NN_de.wav,target,LFF,1F,2137,groupC,non-native,NA,3689
harp.jpg,sun.jpg,T_2_LFF_C_NN_de.wav,target,LFF,2F,2192,groupC,non-native,NA,3317
fan.jpg,moon.jpg,T_3_LFF_C_NN_de.wav,target,LFF,3F,2095,groupC,non-native,NA,3909
alligator.jpg,car.jpg,T_4_LFF_C_NN_de.wav,target,LFF,1F,2137,groupC,non-native,NA,3559
rhinoceros.jpg,baby.jpg,T_5_LFF_C_NN_de.wav,target,LFF,2F,2192,groupC,non-native,NA,3379
snowman.jpg,bus.jpg,T_6_LFF_C_NN_de.wav,target,LFF,3F,2095,groupC,non-native,NA,3319
ostrich.jpg,arm.jpg,T_7_LFF_C_NN_de.wav,target,LFF,1F,2137,groupC,non-native,NA,3585
pumpkin.jpg,train.jpg,T_8_LFF_C_NN_de.wav,target,LFF,2F,2192,groupC,non-native,NA,3765
hose.jpg,dog.jpg,T_1_LFD_C_NN_de.wav,target,LFD,1D,3742,groupC,non-native,NA,4937
snail.jpg,church.jpg,T_2_LFD_C_NN_de.wav,target,LFD,2D,3837,groupC,non-native,NA,4950
wateringcan.jpg,nose.jpg,T_3_LFD_C_NN_de.wav,target,LFD,3D,3678,groupC,non-native,NA,4789
strawberry.jpg,door.jpg,T_4_LFD_C_NN_de.wav,target,LFD,1D,3742,groupC,non-native,NA,4972
dolphin.jpg,fish.jpg,T_5_LFD_C_NN_de.wav,target,LFD,2D,3837,groupC,non-native,NA,4782
bat.jpg,hand.jpg,T_6_LFD_C_NN_de.wav,target,LFD,3D,3678,groupC,non-native,NA,5488
puzzle.jpg,eye.jpg,T_7_LFD_C_NN_de.wav,target,LFD,1D,3742,groupC,non-native,NA,5125
dinosaur.jpg,tree.jpg,T_8_LFD_C_NN_de.wav,target,LFD,2D,3837,groupC,non-native,NA,5256
bench.jpg,toothbrush.jpg,T_1_HFF_C_NN_de.wav,target,HFF,1F,2137,groupC,non-native,NA,2978
shoe.jpg,blimp.jpg,T_2_HFF_C_NN_de.wav,target,HFF,2F,2192,groupC,non-native,NA,3041
chair.jpg,globe.jpg,T_3_HFF_C_NN_de.wav,target,HFF,3F,2095,groupC,non-native,NA,3036
star.jpg,funnel.jpg,T_4_HFF_C_NN_de.wav,target,HFF,1F,2137,groupC,non-native,NA,3078
telephone.jpg,unicorn.jpg,T_5_HFF_C_NN_de.wav,target,HFF,2F,2192,groupC,non-native,NA,3346
tooth.jpg,cactus.jpg,T_6_HFF_C_NN_de.wav,target,HFF,3F,2095,groupC,non-native,NA,4620
ball.jpg,earring.jpg,T_7_HFF_C_NN_de.wav,target,HFF,2F,2192,groupC,non-native,NA,2982
flower.jpg,palmtree.jpg,T_8_HFF_C_NN_de.wav,target,HFF,3F,2095,groupC,non-native,NA,2981
table.jpg,highchair.jpg,T_1_HFD_C_NN_de.wav,target,HFD,1D,3742,groupC,non-native,NA,4551
factory.jpg,sewingmachine.jpg,T_2_HFD_C_NN_de.wav,target,HFD,2D,3837,groupC,non-native,NA,4651
stairs.jpg,wheelbarrow.jpg,T_3_HFD_C_NN_de.wav,target,HFD,3D,3678,groupC,non-native,NA,4412
rain.jpg,igloo.jpg,T_4_HFD_C_NN_de.wav,target,HFD,1D,3742,groupC,non-native,NA,4650
wall.jpg,swing.jpg,T_5_HFD_C_NN_de.wav,target,HFD,2D,3837,groupC,non-native,NA,4587
bridge.jpg,pineapple.jpg,T_6_HFD_C_NN_de.wav,target,HFD,3D,3678,groupC,non-native,NA,4832
cigarette.jpg,typewriter.jpg,T_7_HFD_C_NN_de.wav,target,HFD,2D,3837,groupC,non-native,NA,5468
king.jpg,vacuum.jpg,T_8_HFD_C_NN_de.wav,target,HFD,3D,3678,groupC,non-native,NA,4729
raccoon.jpg,smoke.jpg,F_1_LFD_NN_de.wav,filler,LFD,original,NA,groupC,non-native,NA,4594
jumprope.jpg,house.jpg,F_2_LFD_NN_de.wav,filler,LFD,original,NA,groupC,non-native,NA,5199
radish.jpg,bread.jpg,F_3_LFD_NN_de.wav,filler,LFD,original,NA,groupC,non-native,NA,5741
pick.jpg,bride.jpg,F_4_LFD_NN_de.wav,filler,LFD,original,NA,groupC,non-native,NA,5184
pencilsharpener.jpg,bird.jpg,F_5_LFD_NN_de.wav,filler,LFD,original,NA,groupC,non-native,NA,5797
tripod.jpg,ear.jpg,F_6_LFD_NN_de.wav,filler,LFD,original,NA,groupC,non-native,NA,5703
seahorse.jpg,paper.jpg,F_7_LFD_NN_de.wav,filler,LFD,original,NA,groupC,non-native,NA,5389
ladle.jpg,butter.jpg,F_8_LFD_NN_de.wav,filler,LFD,original,NA,groupC,non-native,NA,5257
firehydrant.jpg,doctor.jpg,F_9_LFD_NN_de.wav,filler,LFD,original,NA,groupC,non-native,NA,5081
kangaroo.jpg,wood.jpg,F_10_LFD_NN_de.wav,filler,LFD,original,NA,groupC,non-native,NA,6037
crib.jpg,road.jpg,F_11_LFD_NN_de.wav,filler,LFD,original,NA,groupC,non-native,NA,4697
leopard.jpg,priest.jpg,F_12_LFD_NN_de.wav,filler,LFD,original,NA,groupC,non-native,NA,5470
ladybug.jpg,suitcase.jpg,F_13_LFD_NN_de.wav,filler,LFD,original,NA,groupC,non-native,NA,5921
drill.jpg,neck.jpg,F_14_LFD_NN_de.wav,filler,LFD,original,NA,groupC,non-native,NA,6212
brush.jpg,rose.jpg,F_15_LFD_NN_de.wav,filler,LFD,original,NA,groupC,non-native,NA,5986
walrus.jpg,net.jpg,F_16_LFD_NN_de.wav,filler,LFD,original,NA,groupC,non-native,NA,4935
wine.jpg,penguin.jpg,F_1_HFF_NN_de.wav,filler,HFF,original,NA,groupC,non-native,NA,3132
hat.jpg,peach.jpg,F_2_HFF_NN_de.wav,filler,HFF,original,NA,groupC,non-native,NA,3047
cheese.jpg,butterfly.jpg,F_3_HFF_NN_de.wav,filler,HFF,original,NA,groupC,non-native,NA,3309
floor.jpg,thimble.jpg,F_4_HFF_NN_de.wav,filler,HFF,original,NA,groupC,non-native,NA,3154
man.jpg,beaver.jpg,F_5_HFF_NN_de.wav,filler,HFF,original,NA,groupC,non-native,NA,2743
city.jpg,flute.jpg,F_6_HFF_NN_de.wav,filler,HFF,original,NA,groupC,non-native,NA,2958
bar.jpg,artichoke.jpg,F_7_HFF_NN_de.wav,filler,HFF,original,NA,groupC,non-native,NA,2743
woman.jpg,slide.jpg,F_8_HFF_NN_de.wav,filler,HFF,original,NA,groupC,non-native,NA,2929
book.jpg,antlers.jpg,F_9_HFF_NN_de.wav,filler,HFF,original,NA,groupC,non-native,NA,2967
piano.jpg,razor.jpg,F_10_HFF_NN_de.wav,filler,HFF,original,NA,groupC,non-native,NA,3201
horse.jpg,iron.jpg,F_11_HFF_NN_de.wav,filler,HFF,original,NA,groupC,non-native,NA,3047
glass.jpg,zebra.jpg,F_12_HFF_NN_de.wav,filler,HFF,original,NA,groupC,non-native,NA,2929
boy.jpg,anvil.jpg,F_13_HFF_NN_de.wav,filler,HFF,original,NA,groupC,non-native,NA,2873
fire.jpg,binoculars.jpg,F_14_HFF_NN_de.wav,filler,HFF,original,NA,groupC,non-native,NA,2929
lips.jpg,safetypin.jpg,F_15_HFF_NN_de.wav,filler,HFF,original,NA,groupC,non-native,NA,2721
rock.jpg,recordplayer.jpg,F_16_HFF_NN_de.wav,filler,HFF,original,NA,groupC,non-native,NA,2967
